Deal ID,CID,Miner ID,Filename,Size (bytes),Date stored (UTC),Piece CID,Price per epoch,Start epoch,Activation Epoch,Duration,Wallet,Deal state
1268957,QmaYPkfaikx5j3yRCDj8K4dU2vtLBL5Ahh1jR5Cd2MS1uz,f02665,deplatformr-open-images-240.tar,1065353216,2020-11-11 08:49:31,baga6ea4seaqivlzzmag35scyfvj6nw6oiu2ydl3ob7fhzpn2ljgqi7khyegqmiy,500000000,233039,225869,520505,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1269198,QmbbESK8kaMxMtRV3eaJpD2rExtc2MLLXPpMjP5MuYmSW3,f02665,deplatformr-open-images-155.tar,1065353216,2020-11-11 08:48:42,baga6ea4seaqilarf2bgjcvihpcgdknw35lx7oznwsd22ruqdle2e4a5cllqlsjy,500000000,233041,225869,520503,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1270858,QmZZUpLzv6ESWpEu1wtGMFwyApQ9iAyY7cKGX4WUyxPz2V,f024015,deplatformr-open-images-233.tar,1065353216,2020-11-11 07:56:22,baga6ea4seaqbmdyzjc57fua43ybmiztxjm5ogs4gvlydzuhmfs67dvir32zjujy,500000000,233591,225758,522947,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1271182,QmYTpmkctpr44Y6LatN25RUx1uvcZtTwbsVecNBpLyaQ8U,f024015,deplatformr-open-images-151.tar,1065353216,2020-11-11 07:55:06,baga6ea4seaqe6sugpgwc56atc7caedfse7nkj55shkdghebwrclzji6uflqrgby,500000000,233627,225812,522911,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1269579,Qmb8VFtTRz3zX6QNntz5koxyBTw2fAYLdGok8v9a6tLoYD,f022308,deplatformr-open-images-198.tar,1065353216,2020-11-11 07:50:57,baga6ea4seaqku53zfiudh2xi5jty4jca6ouqmzezpk3f2pjr4gtot7sqri34uby,500000000,233292,225741,521913,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1269297,QmYwZQEzWvC5Jqt1mtqnmLRHqVvDyJy4DhRhfgWUsGtMRK,f022308,deplatformr-open-images-158.tar,1065353216,2020-11-11 07:50:23,baga6ea4seaqkgf2wwei4p357xkp3iyuvxtrida2otlcw7tlv35kiqe3g3mkwuki,500000000,233241,225741,519084,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1267902,QmdTkktThHdvTNQFKe1Pt2D22ucPosvqfGByM9n4ZKXViU,f01276,deplatformr-open-images-230.tar,1065353216,2020-11-11 07:50:22,baga6ea4seaqbb2dwyfdo5zyxkpcev446zso5rvznbzuadr3am4x4xbwy2stnybq,500000000,232918,225743,520268,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1268613,QmS15HGaqyx1rwjrspG5yQurdXYBAAmU62REwJfuKV6FUz,f022308,deplatformr-open-images-225.tar,1065353216,2020-11-11 07:50:20,baga6ea4seaqifbyyheh5uoc6dwzuzgzfmmdc5pffvt7qw3cnnc42hj3ruj4muei,500000000,233068,225741,519257,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1270990,QmT59QgMdvPmCaQntvAh8UP548UuZoJbCm9MEEP4arfDG3,f024015,deplatformr-open-images-197.tar,1065353216,2020-11-11 07:50:19,baga6ea4seaqngpld6xcbkq2mha6qulzyhbxduqa2huddgwwa3rdsfak26spzuai,500000000,233623,225790,522915,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1267980,QmQ3graVaoJARZwJJnpWAbzv8NMciX4X3G6SD81hrj2WTA,f022308,deplatformr-open-images-221.tar,1065353216,2020-11-11 07:50:19,baga6ea4seaqp556l75m7zpqjnnivdkke7vql3zx7zjthcxbetiqrwfz6ridq6ky,500000000,232918,225741,519407,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1269383,QmbM6RLD76Zo37bmuEzG2bXC95s3adPPUAGHnF7KUWSXiK,f022308,deplatformr-open-images-231.tar,1065353216,2020-11-11 07:50:18,baga6ea4seaqpyhu5nucapwqgyyj2mb4gtzqdlvj4ejrbecfn4sqwbwj7fmr6ely,500000000,233268,225741,519057,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1269176,QmP6G5ZbjrL5kExRZmpPCvk6wF7GoxWDFW3YmYbzrzfjBE,f022308,deplatformr-open-images-145.tar,1065353216,2020-11-11 07:50:18,baga6ea4seaqbujfnsqn37cp653llrok6bfhqzw7z7k4hjcpnvr6th22rzmqoaaq,500000000,233208,225741,519117,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1267739,QmWwsnTUAEhe1mm5wJhCzU4AKfvkYdbMPzBuvWPAjWPhRj,f022308,deplatformr-open-images-259.tar,1065353216,2020-11-11 07:50:17,baga6ea4seaqdr6onoclwtfcidg2h3scrtvj5q6rvkc7uyiftrr6cvtcx3svo6ai,500000000,232749,225741,519576,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1267915,QmQ3graVaoJARZwJJnpWAbzv8NMciX4X3G6SD81hrj2WTA,f01276,deplatformr-open-images-221.tar,1065353216,2020-11-11 07:49:39,baga6ea4seaqp556l75m7zpqjnnivdkke7vql3zx7zjthcxbetiqrwfz6ridq6ky,500000000,232918,225743,520268,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1269664,QmSpv1yDZo2Y8o2LKVKEhsgHD4xchewVgfJPhc7KgbSn5s,f022308,deplatformr-open-images-237.tar,1065353216,2020-11-11 07:49:36,baga6ea4seaqa3o7peznyhpolr6fy3tq4v5vmtco4th6fnhqnso6stzog6gyoqpy,500000000,233340,225741,521865,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1271097,QmUE6fzsLQWMHGoYPzh7HmYoKbLhCmvk7aS96SStGZxoQt,f024015,deplatformr-open-images-209.tar,1065353216,2020-11-11 07:46:14,baga6ea4seaqiboixkddk7cj2gaju3fr7ujgnj2mzlhzbmlpccadks72nuz2jihq,500000000,233656,225776,522882,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1269057,QmSPRmgNivL1CzT9jbCKCWnoKwuebExdnLGnQGyjZYfEvG,f022308,deplatformr-open-images-207.tar,1065353216,2020-11-11 07:44:03,baga6ea4seaqpnzc26e6d63qixpw7gf56ptb5g7rkmtcgg76yzlzgojh4r7e7ehq,500000000,233182,225741,519143,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1267539,QmXCS4ixSrA3ZkaUNpKShTrf45gDi4Wmh18ju4jpLooYkb,f022308,deplatformr-open-images-258.tar,1065353216,2020-11-11 07:43:51,baga6ea4seaqoh3eekz3i4etpnmn2udxu76nwvpnptjik4633ved5onxy7aq4yla,500000000,232815,225741,519510,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1269056,QmZXrfLYxvvjnsr1fCCDmnxYtk4oyHuS86H32RG7znr3Cy,f022308,deplatformr-open-images-173.tar,1065353216,2020-11-11 07:43:51,baga6ea4seaqe265v23ihvetq3n6sdvcxwqbucmilo3t7hhhlaxqg3zp424nkuja,500000000,233160,225741,519165,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1267538,QmXtohLzbmWBVk4JzNCsQnBDtjAuy2LEECke6tRzFXkiXz,f022308,deplatformr-open-images-196.tar,1065353216,2020-11-11 07:43:37,baga6ea4seaqjuqcpp5am5w6hzspmjzi7ivky7kwriccjsn443icdkco74c7eeji,500000000,232815,225741,519510,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1267420,QmXdLWLJHKd3dcz7ZgH64YA4AZgixwpQnyGswhhAGqoAKM,f022308,deplatformr-open-images-199.tar,1065353216,2020-11-11 07:43:12,baga6ea4seaqpa7ww7hexhpzr7uipa7aup4hhrd4inhssmejsnawegyxsxpy5wda,500000000,232781,225741,519544,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1267860,QmQUoaz9Fwtqe9xwE8fFye6wirp8g1KehVcsHEcd6Q4feL,f01276,deplatformr-open-images-131.tar,1065353216,2020-11-11 07:43:11,baga6ea4seaqavxuyfdyi3jlc2gzvhveh4omclhez3pelaffqv7t7li5yllfe4kq,500000000,232888,225743,520298,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1268193,QmbUW9J4K3mfbapmsrAwgKcoji1ySmccpFPm2Th1qUjEXv,f01276,deplatformr-open-images-172.tar,1065353216,2020-11-11 07:42:24,baga6ea4seaqgg22j3x57b7fcz3hwuqzpax3j7f5v22722zohzljr3j3bx5562aa,500000000,232979,225743,520207,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1268425,QmSUzxs1tt3NtRZZL9mzE7cHsDx7LiD8KfrDSFrCPd1DQn,f022308,deplatformr-open-images-246.tar,1065353216,2020-11-11 07:41:52,baga6ea4seaqn3zpzc62kvjjyvqnsldtafecanghfgazenjfjfxbdhp5kd7jrwii,500000000,233012,225741,519313,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1268102,QmSGK8ezDvw9jpG9BGaGfpUi8S19z7gMg4mNgpotULov6f,f01276,deplatformr-open-images-205.tar,1065353216,2020-11-11 07:41:52,baga6ea4seaqhnazbsurt44g5dqnvpqrexaqohz265fepifmpw6zsge56wk4kaiy,500000000,232946,225743,520240,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1270096,QmbHyV65qgtWxzwCdgBjY32aDcGSoz687ozNh8wEu9dtwf,f08403,deplatformr-open-images-166.tar,1065353216,2020-11-11 07:41:51,baga6ea4seaqkgclr7ufeel3qshl5zwxcnylchpi3xeatx253kysi4csh5rlbgbi,500000000,233428,225731,523021,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1269876,QmcCNW8cnw6Q2bUgKEqSJmBYzYxY9PWjs8qf3A7VymRXyH,f08403,deplatformr-open-images-218.tar,1065353216,2020-11-11 07:41:37,baga6ea4seaqj2ccldewcuv7h67o5sck2dsuxb4scai46bvgisj7yi6eeryrj6kq,500000000,233372,225731,523077,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1269673,QmTfkoyn982dV7ETTmuUocVbsdbcpVGx9dwCAoEBX2RKb4,f022308,deplatformr-open-images-244.tar,1065353216,2020-11-11 07:41:35,baga6ea4seaqfdiev73tzwuzw3hc3etqi54hqp4iu7pgti4udrmvohpnmk3we2mq,500000000,233319,225741,521886,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1269704,QmcnsoZdm9U7SYxQK7amu4NUyv2z2cFnxyGiaSFTomcDhK,f08403,deplatformr-open-images-208.tar,1065353216,2020-11-11 07:41:35,baga6ea4seaqg6pxfd3vp5eyu4oxzukjizzuryk5hdx464dk7j3hsgjuqu7nq4bq,500000000,233343,225731,523106,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1268894,QmbGfCenwfrzyL5LFSxR1BxGgkwKAev3gavdj5uGPfDTow,f022308,deplatformr-open-images-236.tar,1065353216,2020-11-11 07:41:25,baga6ea4seaqdc7fw6xxkria6a3otw3v3pdh7kslhbpyl262bbqfejj4kvrdmcii,500000000,233126,225741,519199,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1269158,QmZpSEbmAny5VuwFyD9EdkHS9Fc7geyXmTu3PLwBQuKrWm,f022308,deplatformr-open-images-137.tar,1065353216,2020-11-11 07:41:09,baga6ea4seaqcsakrn54y7eksf2i3ntrqjacdv5plfdg7gmqpo3cpnl4v474jwla,500000000,233186,225741,519139,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1269303,QmQdxQ98Nmw51Ey7hQ1sPmrnrFDkPz2w2piGe943rbVRyf,f08403,deplatformr-open-images-180.tar,1065353216,2020-11-11 07:40:21,baga6ea4seaqffjbwtg5w4kpygwpjtmaipap2jxa4vaeigj33blmq3vzvwlg6agy,500000000,233264,225731,520305,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1270197,QmT9a73TeHksnzzETSy2QPdwGSfCYK32ngFTHQvQsZ1ENi,f08403,deplatformr-open-images-130.tar,1065353216,2020-11-11 07:40:20,baga6ea4seaqlfnydwptzh5g5vwnwypqzcl6nuzkx27xz2x2uv5y553nhprlzqiq,500000000,233453,225731,522996,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1269238,QmNrQzx7HPt6jE9QNbTTG1UY397AirEpaRh75QaELajuAL,f022308,deplatformr-open-images-203.tar,1065353216,2020-11-11 07:40:06,baga6ea4seaqabqw44a4fupr6rstyqffuhyts6ymhrof3f2qfbi5qssxb36p6ahq,500000000,233214,225741,519111,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1268614,Qmd7uWn9h7XeGypiUyKRpZVt8KK677xzguj6ucxgLMrxNV,f022308,deplatformr-open-images-138.tar,1065353216,2020-11-11 07:39:28,baga6ea4seaqgju46gfvhudfmo6pq3bbofhgz7u473ceagputia33tjpgi4xhsci,500000000,233070,225741,519255,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1268219,QmQ6G6qavWG3yGCmDqorFffpz6AA3dcw4GVH9ZshfsKuof,f01276,deplatformr-open-images-241.tar,1065353216,2020-11-11 07:38:44,baga6ea4seaqpc2dkmcl3rxvqmdffp5p3syxmiqkr4kuxvqxzjy4n7orditmmmfq,500000000,232979,225743,520207,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1269502,QmewoqVxRt15szzgM9Qxn7Ki1bMotXNxRktA4JERo2gbEe,f022308,deplatformr-open-images-204.tar,1065353216,2020-11-11 07:38:32,baga6ea4seaqcnonly63br5zjj5iwyukuwzzqj45hihmzrfklv6bqq3fjylgp4ki,500000000,233288,225741,521917,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1268877,QmYioLQNuHDSbTAvRFzwcVmdpmsWrtwi1Y8HfFprG6bZqi,f022308,deplatformr-open-images-239.tar,1065353216,2020-11-11 07:37:54,baga6ea4seaqjg7egeyn4j346tllylljs5d6vw3ah4pfdwnqfdc56g7mormjd4nq,500000000,233131,225741,519194,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1267847,QmfE69zpSY2wZxvhhysukKGhkoRJMrJcBScxdMPpyrAWms,f01276,deplatformr-open-images-227.tar,1065353216,2020-11-11 07:37:53,baga6ea4seaqbdys62wstzl3khovvwlx4rs6l4fj3idbpnqsrbumtb3wpfz5nupi,500000000,232888,225743,520298,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1268515,QmbbESK8kaMxMtRV3eaJpD2rExtc2MLLXPpMjP5MuYmSW3,f022308,deplatformr-open-images-155.tar,1065353216,2020-11-11 07:37:53,baga6ea4seaqilarf2bgjcvihpcgdknw35lx7oznwsd22ruqdle2e4a5cllqlsjy,500000000,233041,225741,519284,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1267939,QmQUoaz9Fwtqe9xwE8fFye6wirp8g1KehVcsHEcd6Q4feL,f022308,deplatformr-open-images-131.tar,1065353216,2020-11-11 07:37:53,baga6ea4seaqavxuyfdyi3jlc2gzvhveh4omclhez3pelaffqv7t7li5yllfe4kq,500000000,232888,225741,519437,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1264603,QmNecVku6UZonuHmRUea6C5KwwSS4SFxuVuFFqUCV9aAfP,f022308,deplatformr-open-images-265.tar,1065353216,2020-11-11 07:37:49,baga6ea4seaqkyfhqq47qcx357urwsrl3v3niriyxjdeehjuflpdbfxi3sbzvahq,500000000,231028,225741,521297,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1264552,QmR9LJVAcQUHkCmys3rfaZaVbBMoT3Z2NJpopvbPV9Ma8t,f022308,deplatformr-open-images-264.tar,1065353216,2020-11-11 07:37:49,baga6ea4seaqoupdwxwcgcjmjmqlh6tl3tjkkhlxj6gscxiqitv2bfptt2sahmaa,500000000,231024,225741,521301,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1268200,QmbUW9J4K3mfbapmsrAwgKcoji1ySmccpFPm2Th1qUjEXv,f022308,deplatformr-open-images-172.tar,1065353216,2020-11-11 07:37:41,baga6ea4seaqgg22j3x57b7fcz3hwuqzpax3j7f5v22722zohzljr3j3bx5562aa,500000000,232979,225741,519346,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1268076,QmSGK8ezDvw9jpG9BGaGfpUi8S19z7gMg4mNgpotULov6f,f022308,deplatformr-open-images-205.tar,1065353216,2020-11-11 07:37:14,baga6ea4seaqhnazbsurt44g5dqnvpqrexaqohz265fepifmpw6zsge56wk4kaiy,500000000,232946,225741,519379,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1268255,QmSnPcT4kopsF6sjEWM1oGrxG2TfiPm7iPpVwbsQgeNWiD,f01276,deplatformr-open-images-250.tar,1065353216,2020-11-11 07:37:14,baga6ea4seaqc2llgp2nnnj3sfitmqq3q23f5q5fwbdxib3xknkivhojb73gsaga,500000000,233011,225743,520175,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1268030,QmdE6rxiuMyfFQkFAHnSrj6Pau3mKG8p5XEQARiVaorQwq,f01276,deplatformr-open-images-206.tar,1065353216,2020-11-11 07:36:38,baga6ea4seaqcvqyfp5g3ikenugzldynak3x7fn4ln2sw6z6fpkrqd47e3nvsiaq,500000000,232946,225743,520240,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1269648,QmTfkoyn982dV7ETTmuUocVbsdbcpVGx9dwCAoEBX2RKb4,f08403,deplatformr-open-images-244.tar,1065353216,2020-11-11 07:35:23,baga6ea4seaqfdiev73tzwuzw3hc3etqi54hqp4iu7pgti4udrmvohpnmk3we2mq,500000000,233319,225731,523130,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1269386,QmbM6RLD76Zo37bmuEzG2bXC95s3adPPUAGHnF7KUWSXiK,f08403,deplatformr-open-images-231.tar,1065353216,2020-11-11 07:35:23,baga6ea4seaqpyhu5nucapwqgyyj2mb4gtzqdlvj4ejrbecfn4sqwbwj7fmr6ely,500000000,233268,225731,520301,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1269496,QmewoqVxRt15szzgM9Qxn7Ki1bMotXNxRktA4JERo2gbEe,f08403,deplatformr-open-images-204.tar,1065353216,2020-11-11 07:35:20,baga6ea4seaqcnonly63br5zjj5iwyukuwzzqj45hihmzrfklv6bqq3fjylgp4ki,500000000,233288,225731,523161,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1270239,QmQ1S9gtH3UEWXPFn21XvDcs7wV8SDbDUfBxE2VsYGT2uH,f08403,deplatformr-open-images-229.tar,1065353216,2020-11-11 07:35:19,baga6ea4seaqgnsrkhoinxgiyyo5y4xbmikhzlxubkc6vmbwqvvkjkdau6nxjomq,500000000,233478,225731,522971,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1269781,QmSpv1yDZo2Y8o2LKVKEhsgHD4xchewVgfJPhc7KgbSn5s,f08403,deplatformr-open-images-237.tar,1065353216,2020-11-11 07:33:41,baga6ea4seaqa3o7peznyhpolr6fy3tq4v5vmtco4th6fnhqnso6stzog6gyoqpy,500000000,233340,225731,523109,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1269516,Qmb8VFtTRz3zX6QNntz5koxyBTw2fAYLdGok8v9a6tLoYD,f08403,deplatformr-open-images-198.tar,1065353216,2020-11-11 07:29:10,baga6ea4seaqku53zfiudh2xi5jty4jca6ouqmzezpk3f2pjr4gtot7sqri34uby,500000000,233292,225731,523157,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1267589,QmXCS4ixSrA3ZkaUNpKShTrf45gDi4Wmh18ju4jpLooYkb,f01276,deplatformr-open-images-258.tar,1065353216,2020-11-11 07:22:54,baga6ea4seaqoh3eekz3i4etpnmn2udxu76nwvpnptjik4633ved5onxy7aq4yla,500000000,232815,225691,520371,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1270635,QmasHoX2dSGJSd6wZJjMHprrL16QZwaQ5ihpBe7HSUvGG1,f024015,deplatformr-open-images-226.tar,1065353216,2020-11-11 07:22:50,baga6ea4seaqmcqf35ragxxjue577giyhlh6ztwrzykoive3wax3yamurjldlufq,500000000,233558,225695,522980,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1270634,QmTPNdW7UDTtRsv96LQqMhY7GoJMW39Ugfyxu63ApTq1o4,f024015,deplatformr-open-images-140.tar,1065353216,2020-11-11 07:22:49,baga6ea4seaqbt4mbpf7r2f2odrgtku4ijj3bjwbcdepij5tkqcngephe7q37shy,500000000,233535,225695,523003,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1267347,QmWwsnTUAEhe1mm5wJhCzU4AKfvkYdbMPzBuvWPAjWPhRj,f01276,deplatformr-open-images-259.tar,1065353216,2020-11-11 07:22:10,baga6ea4seaqdr6onoclwtfcidg2h3scrtvj5q6rvkc7uyiftrr6cvtcx3svo6ai,500000000,232749,225691,520437,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1267501,QmXtohLzbmWBVk4JzNCsQnBDtjAuy2LEECke6tRzFXkiXz,f01276,deplatformr-open-images-196.tar,1065353216,2020-11-11 07:20:18,baga6ea4seaqjuqcpp5am5w6hzspmjzi7ivky7kwriccjsn443icdkco74c7eeji,500000000,232815,225691,520371,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1270737,Qmf2tRXdvxoE3kCVeAomudZKNbRHX4LsW6UfYtZBy9hwro,f024015,deplatformr-open-images-177.tar,1065353216,2020-11-11 07:20:18,baga6ea4seaqmwb4u2b7sekgsd42ljcbgormc324kzwwkosf3xsl57fmpxyrnqha,500000000,233562,225697,522976,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
1267296,QmPMbAWZNmNSN5yqmXYrMEMdpcsNsHcyvLKVja7DbTKQph,f01276,deplatformr-open-images-195.tar,1065353216,2020-11-11 07:18:41,baga6ea4seaqffbeabzswvz2dtvxbw3zocax4gcgvemoazoq5adjzw4ozme7nkla,500000000,232749,225691,520437,f3qne2hc6e6hoki2o47urwodci3546z2govz6zjachm3yeogj6rfqyoh2xticeuwwt7rk6yfbit7xvdiukt4tq,StorageDealActive
